# label=nes system=NES start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40
2118,00,01,02,D9,00,B0,00,FFFF,FF,FF,05,00,D1,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2119,00,01,02,DA,00,B0,00,FFFF,FF,FF,05,00,D2,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2120,00,01,02,DA,00,B0,00,FFFF,FF,FF,05,00,D2,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2121,00,01,02,DB,00,B0,00,FFFF,FF,FF,05,00,D3,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2122,00,01,02,DB,00,B0,00,FFFF,FF,FF,05,00,D3,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2123,00,01,02,DC,00,B0,00,FFFF,FF,FF,05,00,D4,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2124,00,01,02,DC,00,B0,00,FFFF,FF,FF,05,00,D4,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2125,00,01,02,DD,00,B0,00,FFFF,FF,FF,05,00,D5,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2126,00,01,02,DD,00,B0,00,FFFF,FF,FF,05,00,D5,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2127,00,01,02,DE,00,B0,00,FFFF,FF,FF,05,00,D6,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2128,00,01,02,DE,00,B0,00,FFFF,FF,FF,05,00,D6,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2129,00,01,02,DF,00,B0,00,FFFF,FF,FF,05,00,D7,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2130,00,01,02,DF,00,B0,00,FFFF,FF,FF,05,00,D7,1A,80,20,C8,23,00,00,00,01,00,00,00,FFFF
2131,00,01,02,E0,00,B0,00,FFFF,FF,FF,05,00,D8,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2132,00,01,02,E0,00,B0,00,FFFF,FF,FF,05,00,D8,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2133,00,01,02,E1,00,B0,00,FFFF,FF,FF,05,00,D9,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2134,00,01,02,E1,00,B0,00,FFFF,FF,FF,05,00,D9,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2135,00,01,02,E2,00,B0,00,FFFF,FF,FF,05,00,DA,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2136,00,01,02,E2,00,B0,00,FFFF,FF,FF,05,00,DA,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2137,00,01,02,E3,00,B0,00,FFFF,FF,FF,05,00,DB,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2138,00,01,02,E3,00,B0,00,FFFF,FF,FF,05,00,DB,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2139,00,01,02,E4,00,B0,00,FFFF,FF,FF,05,00,DC,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2140,00,01,02,E4,00,B0,00,FFFF,FF,FF,05,00,DC,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2141,00,01,02,E5,00,B0,00,FFFF,FF,FF,05,00,DD,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2142,00,01,02,E5,00,B0,00,FFFF,FF,FF,05,00,DD,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2143,00,01,02,E6,00,B0,00,FFFF,FF,FF,05,00,DE,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2144,00,01,02,E6,00,B0,00,FFFF,FF,FF,05,00,DE,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2145,00,01,02,E7,00,B0,00,FFFF,FF,FF,05,00,DF,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2146,00,01,02,E7,00,B0,00,FFFF,FF,FF,05,00,DF,1B,A0,20,C8,23,00,00,00,01,00,00,00,FFFF
2147,00,01,02,E8,00,B0,00,FFFF,FF,FF,05,00,E0,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2148,00,01,02,E8,00,B0,00,FFFF,FF,FF,05,00,E0,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2149,00,01,02,E9,00,B0,00,FFFF,FF,FF,05,00,E1,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2150,00,01,02,E9,00,B0,00,FFFF,FF,FF,05,00,E1,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2151,00,01,02,EA,00,B0,00,FFFF,FF,FF,05,00,E2,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2152,00,01,02,EA,00,B0,00,FFFF,FF,FF,05,00,E2,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2153,00,01,02,EB,00,B0,00,FFFF,FF,FF,05,00,E3,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2154,00,01,02,EB,00,B0,00,FFFF,FF,FF,05,00,E3,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2155,00,01,02,EC,00,B0,00,FFFF,FF,FF,05,00,E4,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2156,00,01,02,EC,00,B0,00,FFFF,FF,FF,05,00,E4,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2157,00,01,02,ED,00,B0,00,FFFF,FF,FF,05,00,E5,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2158,00,01,02,ED,00,B0,00,FFFF,FF,FF,05,00,E5,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2159,00,01,02,EE,00,B0,00,FFFF,FF,FF,05,00,E6,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2160,00,01,02,EE,00,B0,00,FFFF,FF,FF,05,00,E6,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2161,00,01,02,EF,00,B0,00,FFFF,FF,FF,05,00,E7,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2162,00,01,02,EF,00,B0,00,FFFF,FF,FF,05,00,E7,1C,C0,20,C8,23,00,00,00,01,00,00,00,FFFF
2163,00,01,02,00,00,B0,01,FFFF,FF,FF,05,00,E8,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2164,00,01,02,00,00,B2,00,FFFF,FF,FF,05,00,E8,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2165,00,01,02,01,00,B2,00,FFFF,FF,FF,05,00,E9,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2166,00,01,02,01,00,B2,00,FFFF,FF,FF,05,00,E9,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2167,00,01,02,02,00,B2,00,FFFF,FF,FF,05,00,EA,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2168,00,01,02,02,00,B2,00,FFFF,FF,FF,05,00,EA,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2169,00,01,02,03,00,B2,00,FFFF,FF,FF,05,00,EB,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2170,00,01,02,03,00,B2,00,FFFF,FF,FF,05,00,EB,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2171,00,01,02,04,00,B2,00,FFFF,FF,FF,05,00,EC,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2172,00,01,02,04,00,B2,00,FFFF,FF,FF,05,00,EC,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2173,00,01,02,05,00,B2,00,FFFF,FF,FF,05,00,ED,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2174,00,01,02,05,00,B2,00,FFFF,FF,FF,05,00,ED,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2175,00,01,02,06,00,B2,00,FFFF,FF,FF,05,00,EE,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2176,00,01,02,06,00,B2,00,FFFF,FF,FF,05,00,EE,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2177,00,01,02,07,00,B2,00,FFFF,FF,FF,05,00,EF,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2178,00,01,02,07,00,B2,00,FFFF,FF,FF,05,00,EF,1D,E0,20,D0,23,00,00,00,01,00,00,00,FFFF
2179,00,01,02,08,00,B2,00,FFFF,FF,FF,05,00,F0,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2180,00,01,02,08,00,B2,00,FFFF,FF,FF,05,00,F0,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2181,00,01,02,09,00,B2,00,FFFF,FF,FF,05,00,F1,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2182,00,01,02,09,00,B2,00,FFFF,FF,FF,05,00,F1,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2183,00,01,02,0A,00,B2,00,FFFF,FF,FF,05,00,F2,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2184,00,01,02,0A,00,B2,00,FFFF,FF,FF,05,00,F2,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2185,00,01,02,0B,00,B2,00,FFFF,FF,FF,05,00,F3,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2186,00,01,02,0B,00,B2,00,FFFF,FF,FF,05,00,F3,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2187,00,01,02,0C,00,B2,00,FFFF,FF,FF,05,00,F4,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2188,00,01,02,0C,00,B2,00,FFFF,FF,FF,05,00,F4,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2189,00,01,02,0D,00,B2,00,FFFF,FF,FF,05,00,F5,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2190,00,01,02,0D,00,B2,00,FFFF,FF,FF,05,00,F5,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2191,00,01,02,0E,00,B2,00,FFFF,FF,FF,05,00,F6,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2192,00,01,02,0E,00,B2,00,FFFF,FF,FF,05,00,F6,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2193,00,01,02,0F,00,B2,00,FFFF,FF,FF,05,00,F7,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2194,00,01,02,0F,00,B2,00,FFFF,FF,FF,05,00,F7,1E,00,21,D0,23,00,00,00,01,00,00,00,FFFF
2195,00,01,02,10,00,B2,00,FFFF,FF,FF,05,00,F8,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2196,00,01,02,10,00,B2,00,FFFF,FF,FF,05,00,F8,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2197,00,01,02,11,00,B2,00,FFFF,FF,FF,05,00,F9,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2198,00,01,02,11,00,B2,00,FFFF,FF,FF,05,00,F9,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2199,00,01,02,12,00,B2,00,FFFF,FF,FF,05,00,FA,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2200,00,01,02,12,00,B2,00,FFFF,FF,FF,05,00,FA,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2201,00,01,02,13,00,B2,00,FFFF,FF,FF,05,00,FB,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2202,00,01,02,13,00,B2,00,FFFF,FF,FF,05,00,FB,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2203,00,01,02,14,00,B2,00,FFFF,FF,FF,05,00,FC,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2204,00,01,02,14,00,B2,00,FFFF,FF,FF,05,00,FC,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2205,00,01,02,15,00,B2,00,FFFF,FF,FF,05,00,FD,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2206,00,01,02,15,00,B2,00,FFFF,FF,FF,05,00,FD,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2207,00,01,02,16,00,B2,00,FFFF,FF,FF,05,00,FE,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2208,00,01,02,16,00,B2,00,FFFF,FF,FF,05,00,FE,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2209,00,01,02,17,00,B2,00,FFFF,FF,FF,05,00,FF,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2210,00,01,02,17,00,B2,00,FFFF,FF,FF,05,00,FF,1F,20,21,D8,23,00,00,00,01,00,00,00,FFFF
2211,00,01,02,18,00,B2,00,FFFF,FF,FF,05,01,00,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2212,00,01,02,18,00,B2,00,FFFF,FF,FF,05,01,00,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2213,00,01,02,19,00,B2,00,FFFF,FF,FF,05,01,01,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2214,00,01,02,19,00,B2,00,FFFF,FF,FF,05,01,01,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2215,00,01,02,1A,00,B2,00,FFFF,FF,FF,05,01,02,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2216,00,01,02,1A,00,B2,00,FFFF,FF,FF,05,01,02,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2217,00,01,02,1B,00,B2,00,FFFF,FF,FF,05,01,03,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2218,00,01,02,1B,00,B2,00,FFFF,FF,FF,05,01,03,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2219,00,01,02,1C,00,B2,00,FFFF,FF,FF,05,01,04,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2220,00,01,02,1C,00,B2,00,FFFF,FF,FF,05,01,04,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2221,00,01,02,1D,00,B2,00,FFFF,FF,FF,05,01,05,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2222,00,01,02,1D,00,B2,00,FFFF,FF,FF,05,01,05,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2223,00,01,02,1E,00,B2,00,FFFF,FF,FF,05,01,06,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2224,00,01,02,1E,00,B2,00,FFFF,FF,FF,05,01,06,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2225,00,01,02,1F,00,B2,00,FFFF,FF,FF,05,01,07,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2226,00,01,02,1F,00,B2,00,FFFF,FF,FF,05,01,07,20,40,21,D8,23,00,00,00,01,00,00,00,FFFF
2227,00,01,02,20,00,B2,00,FFFF,FF,FF,05,01,08,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2228,00,01,02,20,00,B2,00,FFFF,FF,FF,05,01,08,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2229,00,01,02,21,00,B2,00,FFFF,FF,FF,05,01,09,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2230,00,01,02,21,00,B2,00,FFFF,FF,FF,05,01,09,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2231,00,01,02,22,00,B2,00,FFFF,FF,FF,05,01,0A,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2232,00,01,02,22,00,B2,00,FFFF,FF,FF,05,01,0A,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2233,00,01,02,23,00,B2,00,FFFF,FF,FF,05,01,0B,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2234,00,01,02,23,00,B2,00,FFFF,FF,FF,05,01,0B,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2235,00,01,02,24,00,B2,00,FFFF,FF,FF,05,01,0C,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2236,00,01,02,24,00,B2,00,FFFF,FF,FF,05,01,0C,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2237,00,01,02,25,00,B2,00,FFFF,FF,FF,05,01,0D,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2238,00,01,02,25,00,B2,00,FFFF,FF,FF,05,01,0D,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2239,00,01,02,26,00,B2,00,FFFF,FF,FF,05,01,0E,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2240,00,01,02,26,00,B2,00,FFFF,FF,FF,05,01,0E,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2241,00,01,02,27,00,B2,00,FFFF,FF,FF,05,01,0F,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2242,00,01,02,27,00,B2,00,FFFF,FF,FF,05,01,0F,21,60,21,D8,23,00,00,00,01,00,00,00,FFFF
2243,00,01,02,28,00,B2,00,FFFF,FF,FF,06,01,10,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2244,00,01,02,28,00,B2,00,FFFF,FF,FF,06,01,10,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2245,00,01,02,29,00,B2,00,FFFF,FF,FF,06,01,11,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2246,00,01,02,29,00,B2,00,FFFF,FF,FF,06,01,11,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2247,00,01,02,2A,00,B2,00,FFFF,FF,FF,06,01,12,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2248,00,01,02,2A,00,B2,00,FFFF,FF,FF,06,01,12,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2249,00,01,02,2B,00,B2,00,FFFF,FF,FF,06,01,13,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2250,00,01,02,2B,00,B2,00,FFFF,FF,FF,06,01,13,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2251,00,01,02,2C,00,B2,00,FFFF,FF,FF,06,01,14,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2252,00,01,02,2C,00,B2,00,FFFF,FF,FF,06,01,14,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2253,00,01,02,2D,00,B2,00,FFFF,FF,FF,06,01,15,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2254,00,01,02,2D,00,B2,00,FFFF,FF,FF,06,01,15,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2255,00,01,02,2E,00,B2,00,FFFF,FF,FF,06,01,16,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2256,00,01,02,2E,00,B2,00,FFFF,FF,FF,06,01,16,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2257,00,01,02,2F,00,B2,00,FFFF,FF,FF,06,01,17,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2258,00,01,02,2F,00,B2,00,FFFF,FF,FF,06,01,17,22,80,21,E0,23,00,00,00,01,00,00,00,FFFF
2259,00,01,02,30,00,B2,00,FFFF,FF,FF,06,01,18,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2260,00,01,02,30,00,B2,00,FFFF,FF,FF,06,01,18,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2261,00,01,02,31,00,B2,00,FFFF,FF,FF,06,01,19,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2262,00,01,02,31,00,B2,00,FFFF,FF,FF,06,01,19,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2263,00,01,02,32,00,B2,00,FFFF,FF,FF,06,01,1A,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2264,00,01,02,32,00,B2,00,FFFF,FF,FF,06,01,1A,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2265,00,01,02,33,00,B2,00,FFFF,FF,FF,06,01,1B,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2266,00,01,02,33,00,B2,00,FFFF,FF,FF,06,01,1B,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2267,00,01,02,34,00,B2,00,FFFF,FF,FF,06,01,1C,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2268,00,01,02,34,00,B2,00,FFFF,FF,FF,06,01,1C,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2269,00,01,02,35,00,B2,00,FFFF,FF,FF,06,01,1D,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2270,00,01,02,35,00,B2,00,FFFF,FF,FF,06,01,1D,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2271,00,01,02,36,00,B2,00,FFFF,FF,FF,06,01,1E,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2272,00,01,02,36,00,B2,00,FFFF,FF,FF,06,01,1E,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2273,00,01,02,37,00,B2,00,FFFF,FF,FF,06,01,1F,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2274,00,01,02,37,00,B2,00,FFFF,FF,FF,06,01,1F,23,A0,21,E0,23,00,00,00,01,00,00,00,FFFF
2275,00,01,02,38,00,B2,00,FFFF,FF,FF,06,01,20,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2276,00,01,02,38,00,B2,00,FFFF,FF,FF,06,01,20,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2277,00,01,02,39,00,B2,00,FFFF,FF,FF,06,01,21,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2278,00,01,02,39,00,B2,00,FFFF,FF,FF,06,01,21,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2279,00,01,02,3A,00,B2,00,FFFF,FF,FF,06,01,22,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2280,00,01,02,3A,00,B2,00,FFFF,FF,FF,06,01,22,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2281,00,01,02,3B,00,B2,00,FFFF,FF,FF,06,01,23,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2282,00,01,02,3B,00,B2,00,FFFF,FF,FF,06,01,23,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2283,00,01,02,3C,00,B2,00,FFFF,FF,FF,06,01,24,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2284,00,01,02,3C,00,B2,00,FFFF,FF,FF,06,01,24,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2285,00,01,02,3D,00,B2,00,FFFF,FF,FF,06,01,25,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2286,00,01,02,3D,00,B2,00,FFFF,FF,FF,06,01,25,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2287,00,01,02,3E,00,B2,00,FFFF,FF,FF,06,01,26,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2288,00,01,02,3E,00,B2,00,FFFF,FF,FF,06,01,26,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2289,00,01,02,3F,00,B2,00,FFFF,FF,FF,06,01,27,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2290,00,01,02,3F,00,B2,00,FFFF,FF,FF,06,01,27,24,C0,21,E0,23,00,00,00,01,00,00,00,FFFF
2291,00,01,02,40,00,B2,00,FFFF,FF,FF,06,01,28,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2292,00,01,02,40,00,B2,00,FFFF,FF,FF,06,01,28,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2293,00,01,02,41,00,B2,00,FFFF,FF,FF,06,01,29,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2294,00,01,02,41,00,B2,00,FFFF,FF,FF,06,01,29,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2295,00,01,02,42,00,B2,00,FFFF,FF,FF,06,01,2A,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2296,00,01,02,42,00,B2,00,FFFF,FF,FF,06,01,2A,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2297,00,01,02,43,00,B2,00,FFFF,FF,FF,06,01,2B,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2298,00,01,02,43,00,B2,00,FFFF,FF,FF,06,01,2B,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2299,00,01,02,44,00,B2,00,FFFF,FF,FF,06,01,2C,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2300,00,01,02,44,00,B2,00,FFFF,FF,FF,06,01,2C,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2301,00,01,02,45,00,B2,00,FFFF,FF,FF,06,01,2D,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2302,00,01,02,45,00,B2,00,FFFF,FF,FF,06,01,2D,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2303,00,01,02,46,00,B2,00,FFFF,FF,FF,06,01,2E,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2304,00,01,02,46,00,B2,00,FFFF,FF,FF,06,01,2E,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2305,00,01,02,47,00,B2,00,FFFF,FF,FF,06,01,2F,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2306,00,01,02,47,00,B2,00,FFFF,FF,FF,06,01,2F,25,E0,21,E0,23,00,00,00,01,00,00,00,FFFF
2307,00,01,02,48,00,B2,00,FFFF,FF,FF,06,01,30,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2308,00,01,02,48,00,B2,00,FFFF,FF,FF,06,01,30,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2309,00,01,02,49,00,B2,00,FFFF,FF,FF,06,01,31,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2310,00,01,02,49,00,B2,00,FFFF,FF,FF,06,01,31,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2311,00,01,02,4A,00,B2,00,FFFF,FF,FF,06,01,32,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2312,00,01,02,4A,00,B2,00,FFFF,FF,FF,06,01,32,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2313,00,01,02,4B,00,B2,00,FFFF,FF,FF,06,01,33,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2314,00,01,02,4B,00,B2,00,FFFF,FF,FF,06,01,33,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2315,00,01,02,4C,00,B2,00,FFFF,FF,FF,06,01,34,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2316,00,01,02,4C,00,B2,00,FFFF,FF,FF,06,01,34,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2317,00,01,02,4D,00,B2,00,FFFF,FF,FF,06,01,35,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2318,00,01,02,4D,00,B2,00,FFFF,FF,FF,06,01,35,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2319,00,01,02,4E,00,B2,00,FFFF,FF,FF,06,01,36,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2320,00,01,02,4E,00,B2,00,FFFF,FF,FF,06,01,36,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2321,00,01,02,4F,00,B2,00,FFFF,FF,FF,06,01,37,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
2322,00,01,02,4F,00,B2,00,FFFF,FF,FF,06,01,37,26,00,22,E0,23,00,00,00,01,00,00,00,FFFF
